,price,freight_value,review_score,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,Volume,review_comment_message,message_clean,new_seller_id,product_category_name
10,0.0036240253019562208,0.0009458761030902426,0.0002749639834564659,0.0025296686477994865,0.005719250855894491,5.499279669129318e-05,0.06599135602955182,0.0019797406808865544,0.0007698991536781045,0.0019797406808865544,0.9977893031668235,O produto atendeu com as minhas espectativas,produt atend espect,23,cama_mesa_banho
11,0.010624247124329935,0.0018347716663028213,0.00011937356319471838,0.006923666665293666,0.46913810335524325,0.0010743620687524655,0.032827729878547554,0.0033424597694521148,0.0014324827583366206,0.0026262183902838044,0.8824093791353582,"Me entregaram faltando um pote, insatisfação",entreg falt pot insatisf,27,beleza_saude
12,0.013884933776928756,0.003447478732120405,0.00024363807294137138,0.01242554172000994,0.24339443486843002,0.00048727614588274276,0.09745522917654854,0.004385485312944685,0.0026800188023550853,0.004872761458827427,0.9648067688478307,"Produto demorou a chegar e veio diferente do que foi pedido... pedi X veio Y, nada haver...",produt demor cheg vei difer ped ped x vei y nad,21,perfumaria
13,0.00304129628873652,0.0005710878586627466,0.00021120113116225835,0.002407692895249745,0.010433335879415561,4.2240226232451665e-05,0.0633603393486775,0.001900810180460325,0.000633603393486775,0.0014784079181358084,0.9979253447416707,"entrega rápida , produto de qualidade, e preço bom",entreg rápid produt qual preç bom,9,cama_mesa_banho
14,0.0343659930129248,0.003173800531193643,0.0004043058001520564,0.02264112480851516,0.9545659941590052,0.0036387522013685077,0.14150703005321974,0.006468892802432903,0.0008086116003041128,0.008086116003041129,0.2587557120973161,Nao entregaram o produto e nao entraram em contato para resolver o problema ate o momento.,nao entreg produt nao entr contat resolv problem ate moment,13,esporte_lazer
15,0.010640985148648856,0.005537889045103275,0.001144191951467619,0.012586111466143808,0.4134346917969663,0.0007627946343117459,0.0762794634311746,0.015637290003390793,0.0007627946343117459,0.011060522197520316,0.906962820196666,"Apesar de terem emitido Nfe com dados incorretos, corrigiram e o produto foi entregue, mas fora do prazo. Mesmo assim recomendo!!!",apes ter emit nfe dad incorret corrig produt entreg praz assim recom,17,informatica_acessorios
16,0.03978614675909587,0.003126628502886524,0.0008037605405877954,0.0086404258113188,0.05204349500305975,0.00020094013514694885,0.1225734824396388,0.004420682973232875,0.0028131618920572837,0.0032150421623511815,0.9902329860041639,Muito bom ...,bom,12,perfumaria
17,0.004234876486689007,0.003573044030729067,0.0010640393182635697,0.011066008909941125,0.08299506682455844,0.00021280786365271393,0.03192117954790709,0.004256157273054279,0.002766502227485281,0.003830541545748851,0.9959408018947012,"ESTOU SUPER SATISFEITA COM ESSE SITE ,AS MERCADORIAS CHEGAM EM PERFEITAS CONDICOES E PRAZO DESEJÁ
VEL !!!!",sup satisfeit sit mercad cheg perfeit condico praz desej vel,1,eletronicos
18,0.001702528621686272,0.00016299291570491482,5.694075657813619e-05,0.0005836427549258959,0.002192219128258243,1.4235189144534047e-05,0.03701149177578852,0.0005694075657813618,0.0006405835115040321,0.0005551723766368278,0.99931027794629,Muito bom!!,bom,15,moveis_escritorio
19,0.0021657300959938915,0.0010810552456883159,0.0003016337181049988,0.0026543767193239897,0.012970249878514948,6.032674362099976e-05,0.04222872053469983,0.002775030206565989,0.0006032674362099976,0.0021717627703559915,0.999010874363756,Produto recebido com sucesso!,produt receb sucess,26,malas_acessorios
20,0.10917215285372243,0.017333864269427766,0.011140015597318616,0.13145218404835968,0.20720429011012625,0.015596021836246062,0.5570007798659308,0.03564804991141957,0.004456006238927447,0.024508034314100955,0.7842570980512306,"Entrega feita em menos de uma semana;
Produto ótimo ;
Muito bom!",entreg feit menos seman produt ótim bom,13,fashion_bolsas_e_acessorios
21,0.008197583031543968,0.0011130651627567585,0.000189189546077636,0.002081085006853996,0.05656767427721317,6.306318202587867e-05,0.10090109124140587,0.002648653645086904,0.0015765795506469667,0.00094594773038818,0.993245116907589,Pelo preço vale a pena ,preç val pen,14,cool_stuff
22,0.012028094250873386,0.004395031609840351,0.001308824183990575,0.012302947329511406,0.042144138724496516,0.00052352967359623,0.09161769287934025,0.006544120919952875,0.00209411869438492,0.004973531899164185,0.994706379832837,"Chegou no prazo, e de ótima qualidade, eu recomendo...",cheg praz ótim qual recom,5,cama_mesa_banho
23,0.0018093189501535184,0.0010340717796470617,3.066642288395794e-05,0.0018093189501535184,0.010457250203429656,6.133284576791588e-05,0.05366624004692639,0.0011346576467064437,0.0006746613034470747,0.0012266569153583176,0.9984987291016705,"Chegou o produto atrasado, faltando outro. Falta chegar os demais. O cliente está zangado.",cheg produt atras falt outr falt cheg demal client zang,4,ferramentas_jardim
24,0.0013763833885412171,0.0002364243364873964,8.71128726924821e-05,0.0009408190250788066,0.0037981212493922193,5.226772361548926e-05,0.12021576431562529,0.00048783208707789974,0.000958241599617303,0.0006446352579243675,0.9927382972035259,Produto de ótima qualidade e chegou bem antes do prazo previsto de entrega! Estou muito satisfeita!,produt ótim qual cheg bem ant praz previst entreg satisfeit,6,papelaria
25,0.027134622273822726,0.005396741337663519,0.0015091558550513196,0.017506207918595307,0.056744260149929615,0.0003018311710102639,0.3621974052123167,0.013280571524451612,0.0006036623420205278,0.010564090985359237,0.9296400067116128,´´otima,´´ot,25,cama_mesa_banho
26,0.00482382937255465,0.0027494060453095368,0.0014135763729097876,0.016256128288462558,0.1243947208160613,0.0003533940932274469,0.07067881864548937,0.008834852330686172,0.0024737586525921283,0.0056543054916391505,0.9895034610368513,"Embora eu tenha comprado o produto errado, ele foi entregue antes do prazo e em perfeito estado",emb compr produt err entreg ant praz perfeit est,18,eletronicos
27,0.0019870443182773995,0.0009396023635673533,0.000299554419840814,0.004892722190733296,0.03634593627401877,9.985147328027134e-05,0.03994058931210853,0.003994058931210853,0.0009985147328027133,0.0024962868320067833,0.9985147328027134,Mas o estojo do relógio está a amassado,estoj relógi amass,6,relogios_presentes
28,0.004483870260961357,0.0008109869904697627,0.0002493809933793858,0.0026933147284973666,0.012219668675589905,4.9876198675877163e-05,0.06897878276873812,0.002493809933793858,0.0004987619867587716,0.0019950479470350864,0.9975239735175432,Achei o.produto otimo Super recomendo,ach oprodut otim sup recom,9,cama_mesa_banho
29,0.01950710931507892,0.009857953119394155,0.0003422900388678526,0.020195112293203303,0.2194079149142935,0.0006845800777357052,0.42786254858481576,0.005476640621885642,0.003422900388678526,0.005476640621885642,0.8762624995017027,produto com defeito nas costuras.,produt defeit costur,3,cama_mesa_banho
30,0.008906531649938997,0.0005937885696149204,0.0001484471424037301,0.0013657137101143167,0.02235613964600175,5.937885696149203e-05,0.046968675856540194,0.0009203722829031265,0.0009203722829031265,0.0010391299968261106,0.9986039269498923,"A princípio tudo certo, ainda não testei pois eh um presente para o Natal.",princípi tud cert aind test poi eh pres natal,7,brinquedos
31,0.006317074822463794,0.0007638107271085836,6.317706593123106e-05,0.0034115615602864774,0.06393519072240583,6.317706593123106e-05,0.07581247911747728,0.0026534367691117048,0.0015794266482807766,0.000947655988968466,0.9950387884168893,"Muito demorado para enviar o produto, e que até agora não chegou.",demor envi produt agor cheg,14,cool_stuff
32,0.012028403696886602,0.003952750725201038,0.0010470862848214668,0.010209091277009303,0.04214522296406404,0.0005235431424107334,0.09162004992187835,0.0065442892801341685,0.0020941725696429336,0.004973659852901968,0.9947319705803935,Tudo certo,tud cert,5,cama_mesa_banho
33,0.005286341840747774,0.001714370134265014,0.0011017802919440964,0.010577090802663325,0.1267047335735711,0.00022035605838881928,0.02203560583888193,0.004407121167776386,0.0033053408758322894,0.0033053408758322894,0.9916022627496868,Produto enviado rapidamente. Chegou direitinho. Recomendo!,produt envi rapid cheg direit recom,21,beleza_saude
34,0.011617438073338673,0.003905040745772899,0.0011629067140479152,0.008838091026764154,0.04953982601844119,0.00046516268561916607,0.0930325371238332,0.005814533570239575,0.0020932320852862472,0.004419045513382077,0.9942852405109674,produtos de qualidade,produt qual,5,cama_mesa_banho
35,0.0037934273146912546,0.0005118384129833695,8.439215383072869e-05,0.00223639207651431,0.0102958427673489,4.2196076915364344e-05,0.07806274229342403,0.0018988234611913954,0.0006329411537304651,0.001476862692037752,0.9968823171254826,"Muito bonita a cortina, só deveria ser um pouco melhor o material desfia muito fácil ,mais pelo tá ótimo!!!",bonit cortin dev pouc melhor mater desf fácil tá ótim,9,cama_mesa_banho
36,0.005282584833531199,0.002067754634839355,0.0009433187202734283,0.01131982464328114,0.7257894233783757,0.0009433187202734283,0.03773274881093713,0.005282584833531199,0.0018866374405468566,0.0024526286727109135,0.6867360283590558,"Entregou antes do prazo, bem embalado e ainda com embalagem reciclada, mostrando preocupação com meio ambiente.",entreg ant praz bem embal aind embal recicl mostr preocup mei ambi,27,esporte_lazer
37,0.011774394693410207,0.0005351639594764037,0.00019689623233127434,0.002047720816245253,0.014373424960183028,3.937924646625487e-05,0.36622699213617027,0.0017720660909814692,0.000590688696993823,0.0013782736263189205,0.9303346977652713,"Gostei bastante, chegou antes do previsto, sugestão colocar mesmo que para vender separado todo mas colocar todo o kit inclusive o jogo de lençol que está na foto de mostra do kit cobre leito.",gost bast cheg ant previst sugest coloc vend separ tod coloc tod kit inclusiv jog lençol fot mostr kit cobr leit,9,cama_mesa_banho
38,0.008891195876648375,0.0024465481382958797,0.0003358336497317611,0.004533754271378775,0.010075009491952832,8.395841243294027e-05,0.07010527438150513,0.003358336497317611,0.0007556257118964625,0.002770627610287029,0.9974259397033305,"Linda!!!
Amei.",lind ame,22,cama_mesa_banho
39,0.024320380456436346,0.006760005714579306,0.0008688953360641782,0.050395929491722335,0.6525403973841978,0.004344476680320891,0.26066860081925347,0.014771220713091029,0.0034755813442567127,0.010426744032770137,0.7090185942283693,"A película não é de gel. É de plástico e a capa é de plástico de um material péssimo.

Tive que jogar no lixo.
",películ gel plás cap plás mater péss jog lix,28,telefonia
40,0.0019232676440047753,0.0006361577591708102,0.0001849295811543053,0.0021821690576208025,0.024669606125984327,3.6985916230861064e-05,0.046232395288576325,0.001109577486925832,0.001109577486925832,0.001109577486925832,0.9986197382332487,"ÓTIMO ATENDIMENTO,TUDO 100%",ótim atendimentotud 100,11,utilidades_domesticas
41,0.01388497506312445,0.0021245303132206564,0.0012181939869384496,0.012425578666772186,0.24339515859030225,0.00048727759477537987,0.09745551895507597,0.004385498352978419,0.0026800267712645894,0.004872775947753798,0.9648096376552521,Chegou mais rapido do que o prazo. Pinceis otimos e igual a foto,cheg rap praz pincel otim igual fot,21,perfumaria
42,0.015032040507478457,0.0019473567206029635,0.00018790833585747476,0.0033823500454345456,0.06269874806444407,6.263611195249159e-05,0.1503266686859798,0.0026307167020046466,0.0015659027988122896,0.0009395416792873738,0.9865187632517425,"Aguardo o recebimento da minha encomenda com urgência...
No momento estou Insatisfeita com a empresa.
98 98818 1068
98 98845 1618",aguard receb encomend urg moment insatisfeit empr 98 98818 1068 98 98845 1618,14,cool_stuff
43,0.21711414250902591,0.02300827053837261,0.007285709480168654,0.08742851376202386,0.7402280831851353,0.010199993272236117,0.36428547400843275,0.023314270336539693,0.0029142837920674617,0.01602856085637104,0.5129139474038733," gostei do produto so parece com defeito mesmo com uso constante o mesmo esta atrasando muito, vou entrar com uma solicitação de troca do produto",gost produt so parec defeit uso const atras vou entr solicit troc produt,13,relogios_presentes
44,0.0070728579674061735,0.004835352086012809,0.000943299275460946,0.011319591305531352,0.7257744625396518,0.000943299275460946,0.03773197101843784,0.005282475942581298,0.001886598550921892,0.0024525781161984597,0.6867218725355687,Produto bom,produt bom,27,esporte_lazer
45,0.006395429096958845,0.00032303431826396416,0.00010840077794092757,0.0009539268458801626,0.03000533533404875,0.00010840077794092757,0.14729497706613237,0.0008238459123510496,0.0005203237341164524,0.0010840077794092757,0.9886150948212594,excelente recebi em 2 dias ,excel receb 2 dia,7,brinquedos
46,0.009227019586092124,0.00147011021794789,8.395832198445972e-05,0.004533749387160825,0.010074998638135168,8.395832198445972e-05,0.07010519885702388,0.003358332879378389,0.0007556248978601376,0.002770624625487171,0.9974248651753815,"Comprei o produto em Março, praticamento quase em Junho ainda não chegou.",compr produt març pratic quas junh aind cheg,22,cama_mesa_banho
47,0.014031538349256155,0.006322686520598316,0.0009848421371648469,0.01157189511168695,0.23710074452243687,0.0002462105342912117,0.09232895035920438,0.0051704212201154455,0.002708315877203329,0.004185579082950599,0.9668687681615884,"Recebi, porém com atraso na entrega. 
Mas produto chegou com tudo ok!",receb porém atras entreg produt cheg tud ok,21,perfumaria
48,0.18021606183195504,0.009118019062165134,0.0015538546459040788,0.01709240110494487,0.2051088132593384,0.0006215418583616315,0.11653909844280591,0.004972334866893052,0.003729251150169789,0.004972334866893052,0.954688294443466,"Ótimo produto ,eu recomendo",ótim produt recom,30,relogios_presentes
49,0.04888517103016884,0.004463671705842174,0.0013975177538641749,0.015931702394051592,0.14925489611269388,0.00027950355077283496,0.0838510652318505,0.004472056812365359,0.0030745390585011846,0.0055900710154566996,0.9838524987203792,Produto chegou rápido e até o presente momento nada a reclamar.,produt cheg rápid pres moment nad reclam,30,relogios_presentes
50,0.0014691761116284242,0.00037327309064263476,3.2650171934628014e-05,0.0004489398641011352,0.008864521680251506,1.6325085967314007e-05,0.15835333388294587,0.00039180206321553617,0.00036731443426456516,0.0004571024070847922,0.9873411993031511,"Entrega rápida, bom produto é fácil montagem.",entreg rápid bom produt fácil mont,15,moveis_escritorio
51,0.11021937246448785,0.006621091799125708,0.0019823628141094935,0.01863421045262924,0.2168704918635786,0.0003964725628218987,0.10665111939909075,0.006740033567972278,0.0043611981910408855,0.005154143316684684,0.9638248002200358,"Relógio ótimo, como na descrição",relógi ótim descr,8,relogios_presentes
52,0.10205204025626438,0.01020520402562644,0.005233437961859712,0.07719320993743076,0.417366677458312,0.005233437961859712,0.327089872616232,0.02093375184743885,0.002616718980929856,0.02616718980929856,0.8373500738975539,"Alterar a transportadora do Correios, para transportes particulares.",alter transport correi transport particul,13,relogios_presentes
53,0.19002359146142522,0.01168548558812857,0.0008273886420671635,0.016271976627320883,0.1246598887381193,0.00027579621402238784,0.19581531195589535,0.005240128066425369,0.0035853507822910416,0.0038611469963134295,0.9537033080894171,"na verdade o produto chegou um dia após a data prevista e não mim satisfez. mesmo assim agradeço
",verdad produt cheg dia após dat prev mim satisf assim agradeç,8,relogios_presentes
54,0.014267640685238718,0.003841104946129338,9.512394616466909e-05,0.005612312823715476,0.1800696300897186,9.512394616466909e-05,0.6230618473785826,0.0019024789232933818,0.0019024789232933818,0.0019024789232933818,0.7609915693173528,Não recebi o produto e ninguém me da uma posição do q vai ser feito muito triste ,receb produt ninguém pos q vai feit trist,20,informatica_acessorios
55,0.006317072300671239,0.0011340278807585632,0.00031588520355391734,0.0034115601983823072,0.06393516519931287,6.317704071078347e-05,0.07581244885294017,0.0026534357098529056,0.0015794260177695867,0.000947655610661752,0.9950383911948396,Linda bolsa ,lind bols,14,cool_stuff
56,0.0009161605662536097,0.00026928747719161565,2.0826564361300514e-05,0.000687276623922917,0.017181915598072924,2.0826564361300514e-05,0.018743907925170465,0.0008330625744520206,0.0008330625744520206,0.0006247969308390154,0.9996750893424248,Não recebi o produto fiquei muito desapontada ,receb produt fiq desapont,14,cool_stuff
57,0.004713391078693748,0.0008541235954723823,0.00014283003268768932,0.002618550599274304,0.014854323399519689,4.761001089589644e-05,0.07379551688863949,0.0020948404794194435,0.0006665401525425502,0.001618740370460479,0.9971440682036551,O produto estava marcado para dia 12/12 e até agora não recebi ,produt marc dia 1212 agor receb,9,cama_mesa_banho
58,0.013415894838074887,0.0013684436519570966,0.0005594618364501621,0.005930295466371718,0.02170711925426629,0.0012308160401903565,0.12308160401903566,0.003468663385991005,0.0012308160401903565,0.0029092015495408427,0.9920377283934274,Recebi o produto no prazo e o material de qualidade ficou muito bonita na cozinha eu recomendo para outros clientes !,receb produt praz mater qual fic bonit co recom outr client,5,moveis_decoracao
59,0.023451490171218073,0.005599745801232028,0.0015327771353737304,0.03014461699568336,0.24166786167725815,0.0005109257117912434,0.30655542707474603,0.015327771353737302,0.0015327771353737304,0.010218514235824868,0.9196662812242382,"só a estampa que não é tao viva as cores como a da imagem , mas o produto é bom ",estamp tao viv cor imag produt bom,22,moveis_decoracao
60,0.017389873630471567,0.0019538765157665556,0.0006210669153739846,0.006583309302964237,0.1081898566581481,0.0004968535322991877,0.021737342038089462,0.0024842676614959384,0.0024842676614959384,0.0024842676614959384,0.9937070645983753,Entrega dentro do prazo e o produto (aparelho auditivo) atendeu às expectativas. Tudo certo!,entreg dentr praz produt aparelh audi atend expect tud cert,10,informatica_acessorios
61,0.004427734830050716,0.0007420678605014274,0.0003163119609980509,0.002087658942587136,0.056430053842052276,6.326239219961018e-05,0.06326239219961018,0.0026570204723836274,0.0015815598049902543,0.0009489358829941527,0.9963826771438603,Tudo como o combinado! !!,tud combin,14,cool_stuff
62,0.006582368075034924,0.0021427590052573403,0.00022332037574333924,0.0033498056361500887,0.03796446387636767,0.00011166018787166962,0.08374514090375222,0.0022890338513692275,0.0008374514090375222,0.0016190727241392096,0.9957297253456139,GOSTEI DO PRODUTO E ENTREGARAM ANTES DO PRAZO,gost produt entreg ant praz,26,malas_acessorios
63,0.015993187456461836,0.0030583463732532282,0.0008252418708184641,0.009077660579003105,0.021951433763771146,0.00016504837416369284,0.2393201425373546,0.005776693095729249,0.000990290244982157,0.004621354476583399,0.9704844400825138,Produto muito bom ,produt bom,22,moveis_decoracao
64,0.002190689369690389,0.0005552626006330547,6.260006771511328e-05,0.0018780020314533984,0.019218220788539776,3.130003385755664e-05,0.1658901794450502,0.0009390010157266992,0.0010955011850144825,0.0009390010157266992,0.9859510665130342,A CADEIRA É MUITO BONITA MAIS NÃO VEIO COM A COR QUE ESTÁ NA FOTO É BEM MAIS CLARA E É BAMBA NÃO FICA FIRME NO CHÃO,cade bonit vei cor fot bem cl bamb fic firm chã,11,utilidades_domesticas
65,0.0024672888538765257,0.0006767420856347042,0.0002517641687629108,0.002920464357649765,0.017119963475877933,0.00010070566750516432,0.07552925062887324,0.0015105850125774647,0.0011077623425568076,0.0015105850125774647,0.9969861083011268,Otimo produto.,otim produt,4,ferramentas_jardim
66,0.008197582473029794,0.0011452273075638207,0.00031531588864642645,0.0020810848650664143,0.0565676704231689,6.306317772928528e-05,0.10090108436685646,0.002648653464629982,0.0015765794432321322,0.0009459476659392793,0.9932450492362432,Muito bom os produtos,bom produt,14,cool_stuff
67,0.009076787403286168,0.0008066352579146765,0.0002854335661410745,0.0033681160804646787,0.014157504880597294,0.00039960699259750424,0.11417342645642979,0.0017126013968464468,0.001141734264564298,0.001655514683618232,0.9933088101709392,Linda mochila e os kits minha menina amou super recomendo.,lind mochil kit menin amou sup recom,6,papelaria
68,0.002466795513925392,0.0006750964865661125,0.0002517138279515707,0.002819194873057591,0.017519282425429317,0.00010068553118062827,0.0780312866649869,0.0015102829677094238,0.001107540842986911,0.0015102829677094238,0.9967867586882198,Produto muito bonito ,produt bonit,4,ferramentas_jardim
69,0.003930402928666299,0.005329959103794564,0.0010397891345678041,0.008942186557283115,0.02578677053728154,0.0002079578269135608,0.0519894567283902,0.008318313076542433,0.0008318313076542432,0.006238734807406824,0.9981975691850918,Excelente,excel,23,cama_mesa_banho
70,0.05262204785808617,0.01621618209504288,0.004295677376170299,0.06443516064255449,0.5788425264389478,0.007517435408298024,0.42956773761702993,0.017182709504681197,0.0021478386880851496,0.021478386880851498,0.6873083801872479,Do jeitinho que eu queria ,jeit quer,13,relogios_presentes
71,0.008207020300741346,0.0005745356160992863,0.0003156789099446628,0.002588567061546235,0.057390425827939705,6.313578198893256e-05,0.08839009478450559,0.0026517028435351676,0.0015783945497233143,0.0009470367298339885,0.994388566325688,"Produtos de muita qualidade e super útil,",produt muit qual sup útil,14,cool_stuff
72,0.008906532380434061,0.0004432632035730542,0.00011875772366324292,0.0013657138221272937,0.02235614147960548,5.937886183162146e-05,0.04696867970881258,0.0009203723583901327,0.0009203723583901327,0.0010391300820533757,0.9986040088532939,Chegou conforme o pedido.,cheg conform ped,7,brinquedos
73,0.07431557447122568,0.004001238806262247,0.00047976484487556923,0.026387066468156306,0.21925253410813514,0.00047976484487556923,0.2878589069253415,0.007676237518009108,0.0052774132936312616,0.0052774132936312616,0.928824739679102,Prazo para entrega de 15 dias e mesmo assim não foi entregue! Não comprar dessa loja e a lannister deveria ter maior controle dos parceiros! Tambem é culpada!,praz entreg 15 dia assim entreg compr dess loj lannist dev ter mai control parc tamb culp,30,relogios_presentes
74,0.06760512709966518,0.03520129031741187,0.011656056396493997,0.13521025419933036,0.4219492415530827,0.004662422558597599,0.3496816918948199,0.03729938046878079,0.004662422558597599,0.025643324072286793,0.8205863703131774,Estraga rápida produto bom adorei excelente ,estrag rápid produt bom ador excel,13,relogios_presentes
75,0.10913144902232044,0.03233854366947128,0.01113586214513474,0.1314031733125899,0.20712703589950612,0.015590207003188633,0.5567931072567369,0.03563475886443116,0.004454344858053895,0.024498896719296424,0.7839646950174856,otimo vendedor,otim vend,13,fashion_bolsas_e_acessorios
76,0.10204080497522408,0.018707480912124416,0.0013082154484003088,0.07718471145561821,0.4173207280396985,0.005232861793601235,0.3270538621000772,0.02093144717440494,0.0026164308968006176,0.026164308968006176,0.8372578869761976,"Fiquei bem chateado, estalou esperando meu produto até agora e fico sabendo que está em cancelamento do pedido.
Queria muito o produto é agora estou triste e com uma má impressão da loja!",fiq bem chate estal esper produt agor fic sab cancel ped quer produt agor trist má impress loj,13,relogios_presentes
77,0.008492138828393048,0.0004612318055610632,0.00010061775863024939,0.001167166000110893,0.005896200655732614,2.0123551726049877e-05,0.2585876396797409,0.0012074131035629927,0.00040247103452099755,0.0008049420690419951,0.9659304828503941,"Entrega antes do prazo ,tudo ok",entreg ant praz tud ok,9,cama_mesa_banho
78,0.008197582473029794,0.0011452273075638207,0.00031531588864642645,0.0020810848650664143,0.0565676704231689,6.306317772928528e-05,0.10090108436685646,0.002648653464629982,0.0015765794432321322,0.0009459476659392793,0.9932450492362432,Entregaram o produto rápido e sem nenhum defeito.,entreg produt rápid nenhum defeit,14,cool_stuff
79,0.0029664876077187675,0.0007101891211349304,8.07262428115863e-05,0.0004843574568695178,0.019878837292353124,2.0181560702896573e-05,0.31230965187732446,0.0016347064169346226,0.000141270924920276,0.0016750695383404156,0.9497644282390156,"Deixou a desejar que a escrivaninha não veio c/ parafusos p/ colocar a tampa, tem apenas p/ os cavaletes.O fabricante tem q enviar todos os itens que o produto precisa para ser utilizado corretamente.",deix desej escrivan vei c parafus p coloc tamp apen p cavaletes fabric q envi tod it produt precis utiliz corret,15,moveis_escritorio
80,0.009251820210739203,0.005620771107110177,0.0003871054481480838,0.012387374340738682,0.415751251311042,0.0007742108962961676,0.07742108962961676,0.015097112477775268,0.0007742108962961676,0.011613163444442513,0.9058267486665161,Não recebi o produto !,receb produt,17,informatica_acessorios
81,0.1093519936426473,0.04738586391181383,0.002278166534221819,0.11846465977953459,0.4579114733785856,0.015947165739552734,0.34172498013327285,0.036450664547549104,0.004556333068443638,0.02505983187644001,0.8019146200460803,"Produto com mais de um mês de compra passando o tempo estimado de entrega.
E até agora sem previsão de entrega.",produt mê compr pass temp estim entreg agor previs entreg,13,relogios_presentes
82,0.023451389422291115,0.006483619428515779,0.0005109235168255145,0.030144487492705357,0.24166682345846835,0.0005109235168255145,0.3065541100953087,0.015327705504765435,0.0015327705504765434,0.01021847033651029,0.9196623302859261,Produto totalmente diferente do da foto não gostei pois falava que era corta luz plástico super fino,produt total difer fot gost poi fal cort luz plás sup fin,22,moveis_decoracao
83,0.0015906686327771748,0.0004945869679123448,0.00018496146892757844,0.002034576158203363,0.02437792160465484,3.699229378551569e-05,0.04254113785334304,0.0011097688135654708,0.0011097688135654708,0.0011097688135654708,0.9987919322089236,Entregou bem antes do esperado.A única coisa que me desagradou foi que as bolinhas são de papel.Poderia vir escrito na descrição do produto.Mas for,entreg bem ant esperado únic cois desagrad bol papelpod vir escrit descr produtom,11,utilidades_domesticas
84,0.002729845102042826,0.00032708150601324114,8.926896998177978e-05,0.0010355200517886455,0.014604403489019173,5.356138198906787e-05,0.07171869048336188,0.0006784441718615264,0.0006248827898724585,0.0007498593478469502,0.9973129326364437,MUITO BOM ,bom,29,brinquedos
